title,url,vcn
【纪录片】美国司法 1【双语特效字幕】【纪录片之家字幕组】,https://www.bilibili.com/video/av26750090,9991
【探索频道】 机器大拆解 之 舷外发动机  气动扳手及圆珠笔【双语特效字幕】【纪录片之家科技控】,https://www.bilibili.com/video/av24982736,9990
【探索频道】飞行年代 3【双语特效字幕】【纪录片之家科技控】,https://www.bilibili.com/video/av20994423,9838
【纪录片】艺术爱好者指南 之 阿姆斯特丹【720p】【双语特效字幕】【纪录片之家字幕组】,https://www.bilibili.com/video/av14152766,9777
【国家地理】野性印度的秘密 第一集【双语特效字幕】【纪录片之家爱自然】,https://www.bilibili.com/video/av8451930,9774
【纪录片】十万镑建房之装修诀窍 第三集【720p】【双语特效字幕】【纪录片之家字幕组】,https://www.bilibili.com/video/av8628874,9706
【纪录片】宠物岛 3/6【双语特效字幕】【纪录片之家字幕组】,https://www.bilibili.com/video/av6446624,9597
【ABC】原油之旅 【双语特效字幕】【纪录片之家科技控】,https://www.bilibili.com/video/av21284825,9545
【SKY】90岁的爱登堡 镜头背后【双语字幕】【纪录片之家字幕组】,https://www.bilibili.com/video/av4592832,9526
【纪录片】鬼斧木工 第二集 光辉的格里林·吉本斯【双语特效字幕】【纪录片之家字幕组】,https://www.bilibili.com/video/av4523661,9473
【SKY】微型猛兽 第三集【双语特效字幕】【纪录片之家字幕组】,https://www.bilibili.com/video/av6470829,9412
【史密森尼】圣地 佩特拉【双语特效字幕】【纪录片之家字幕组】,https://www.bilibili.com/video/av7876393,9401
【国产高清】铁道记忆【中文字幕】【纪录片之家字幕组制作中文字幕】,https://www.bilibili.com/video/av4425680,9389
【探索频道】惊天工程 之 伦敦碎片大厦【720p】【双语特效字幕】【纪录片之家科技控】,https://www.bilibili.com/video/av25355228,9221
【短片集锦】奇妙的地点【中文特效字幕】【纪录片之家字幕组】,https://www.bilibili.com/video/av27206497,9124
【SKY】微型猛兽与大卫·爱登堡 第二集 掠食者【双语字幕】【纪录片之家字幕组】,https://www.bilibili.com/video/av4893233,9089
【纪录片】旅行者号 探索最遥远的边疆【1080p】【双语特效字幕】【纪录片之家科技控】,https://www.bilibili.com/video/av28717858,9053
【纪录片】自然世界 之 美洲豹 - 巴西大型猫科动物【双语特效字幕】【纪录片之家爱自然】,https://www.bilibili.com/video/av12741915,9013
【纪录片】盎格鲁-撒克逊第一集 阿尔弗雷德大王【720p】【双语特效字幕】【纪录片之家字幕组】,https://www.bilibili.com/video/av6371011,8984
【探索频道】 揭秘圣物之所 科隆大教堂【双语特效字幕】【纪录片之家科技控】,https://www.bilibili.com/video/av18011899,8973
【探索频道】变异星球第二集澳大利亚【1080p】【双语特效字幕】【纪录片之家爱自然】,https://www.bilibili.com/video/av10017784,8775
【Ch4】 运河之旅 之 荷兰【720p】【双语特效字幕】【纪录片之家字幕组】,https://www.bilibili.com/video/av13861996,8713
【探索频道】昆虫王国 之 不法之徒【双语字幕】【纪录片之家字幕组】,https://www.bilibili.com/video/av7704071,8711
【纪录片】空中生灵 第三集 拥挤的天空【双语特效字幕】【纪录片之家字幕组】,https://www.bilibili.com/video/av5122580,8578
【Ch5】阿波罗13号的真实故事【双语特效字幕】【纪录片之家科技控】,https://www.bilibili.com/video/av21978215,8574
【纪录片】自然伟力第四集暗淡蓝点【1080p】【双语特效字幕】【纪录片之家字幕组】,https://www.bilibili.com/video/av6494239,8472
【纪录片】书迷 之 第一对开本【中英特效字幕】【纪录片之家字幕组】,https://www.bilibili.com/video/av8070582,8394
【纪录片】蜜蜂的奇迹 第三集【720p】【双语特效字幕】【纪录片之家爱自然】,https://www.bilibili.com/video/av14597372,8392
【Eden】美国国家航空航天局十大成就 下 【720p】【双语特效字幕】【纪录片之家科技控】,https://www.bilibili.com/video/av18614728,8346
【PBS】非洲的伟大文明 2【双语特效字幕】【纪录片之家字幕组】,https://www.bilibili.com/video/av20628693,8342
【纪录片】皇家检控署检控官 第一集 检控【双语特效字幕】【纪录片之家字幕组】,https://www.bilibili.com/video/av25143073,8335
【Sky频道】与大卫·爱登堡畅游植物王国第三集【720p】【双语特效字幕】【纪录片之家字幕组】,https://www.bilibili.com/video/av5875880,8315
【探索频道】 机器大拆解 之 椭圆机 3D打印机和食品搅拌机 【双语特效字幕】【纪录片之家科技控】,https://www.bilibili.com/video/av21765105,8254
【PBS】喜马拉雅高山墓葬的秘密【双语特效字幕】【纪录片之家字幕组】,https://www.bilibili.com/video/av22294621,8178
【TOM新闻】拔罐疗法：迈克·菲尔普斯大红圆斑之谜【双语特效字幕】【纪录片之家字幕组】,https://www.bilibili.com/video/av5837083,8118
【ITV】情迷拉斐尔前派【双语特效字幕】【纪录片之家字幕组】,https://www.bilibili.com/video/av9807535,8016
【纪录片】骑士与背叛 百年战争 第二集【双语特效字幕】【纪录片之家字幕组】,https://www.bilibili.com/video/av10595066,8003
【PBS】新生动物的头几天【中英双字】【纪录片之家字幕组】,https://www.bilibili.com/video/av4352243,7979
【探索频道】飞行年代 2【双语特效字幕】【纪录片之家科技控】,https://www.bilibili.com/video/av20164376,7936
【纪录片】英国最惊艳的后院作品 【720p】【双语特效字幕】【纪录片之家科技控】,https://www.bilibili.com/video/av16211535,7925
【探索频道】变异星球第四集东非大裂谷【1080p】【双语特效字幕】【纪录片之家爱自然】,https://www.bilibili.com/video/av12897610,7920
【探索频道】机器大拆解之自动售货机 钢琴和手控下降器【720p】【双语特效字幕】【纪录片之家科技控】,https://www.bilibili.com/video/av12592893,7912
【纪录片】宠物岛 6/6【双语特效字幕】【纪录片之家字幕组】,https://www.bilibili.com/video/av16731908,7827
【探索频道】机器大拆解 之 台球桌 热水燃气锅炉和购物车【双语特效字幕】【纪录片之家科技控】,https://www.bilibili.com/video/av19028961,7821
【Ch4】 运河之旅 之 威尼斯【双语特效字幕】【纪录片之家字幕组】,https://www.bilibili.com/video/av8196262,7819
【探索频道】 机器大拆解 之 自动检票机 冰箱及电吉他【双语特效字幕】【纪录片之家科技控】,https://www.bilibili.com/video/av27594770,7799
PBS 艾尔莎的遗产-生而自由的故事 双语字幕 纪录片之家字幕组译制,https://www.bilibili.com/video/av3861868,7730
【探索频道 】机器大拆解 之 酸奶冰淇淋机 旋转栅门和办公座椅【双语特效字幕】【纪录片之家科技控】,https://www.bilibili.com/video/av17492212,7727
【纪录片】书迷 之 达洛维夫人【中英特效字幕】【纪录片之家字幕组】,https://www.bilibili.com/video/av8476282,7716
【史密森尼】圣地 神谕之所【双语特效字幕】【纪录片之家字幕组】,https://www.bilibili.com/video/av14677820,7597
【纪录片】宠物岛 4/6【双语特效字幕】【纪录片之家字幕组】,https://www.bilibili.com/video/av8609667,7581
【探索频道】飞行年代 4【双语特效字幕】【纪录片之家科技控】,https://www.bilibili.com/video/av23537871,7546
【历史频道】恐龙探秘 1 同类相食【双语特效字幕】【纪录片之家爱自然】,https://www.bilibili.com/video/av23456480,7543
【探索频道】飞行年代 5【双语特效字幕】【纪录片之家科技控】,https://www.bilibili.com/video/av24629734,7483
【SKY】微型猛兽 第四集【双语特效字幕】【纪录片之家字幕组】,https://www.bilibili.com/video/av6625522,7467
【探索频道】昆虫王国 之 一树一世界【双语字幕】【纪录片之家字幕组】,https://www.bilibili.com/video/av6084667,7344
【探索频道】 机器大拆解 之  千斤顶 数字投影仪和多功能组合工具钳 【双语特效字幕】【纪录片之家科技控】,https://www.bilibili.com/video/av20538675,7338
【纪录片】非凡收藏家第二集【720p】【双语特效字幕】【纪录片之家字幕组】,https://www.bilibili.com/video/av5558829,7331
【纪录片】自然伟力第三集飞蛾与火焰【1080p】【双语特效字幕】【纪录片之家】,https://www.bilibili.com/video/av6385635,7287
【纪录片】奇特的动物伙伴 2 【720p】【双语特效字幕】【纪录片之家爱自然】,https://www.bilibili.com/video/av23723017,7226
【ITV】刺猬旅馆【双语字幕】【纪录片之家字幕组】,https://www.bilibili.com/video/av4991172,7181
【国家地理】血腥伦敦塔 第二集 处决【双语字幕】【纪录片之家字幕组】,https://www.bilibili.com/video/av4820330,7134
【纪录片】金属制品之白银盛世【720p】【双语特效字幕】【纪录片之家字幕组】,https://www.bilibili.com/video/av5840590,7129
【Ch4】英国最受欢迎的童书【720p】【双语特效字幕】【纪录片之家字幕组】,https://www.bilibili.com/video/av18865170,7128
【纪录片】骑士与背叛 百年战争 第三集【双语特效字幕】【纪录片之家字幕组】,https://www.bilibili.com/video/av11083004,7077
【Ch4】警察神枪手【双语特效字幕】【纪录片之家字幕组】,https://www.bilibili.com/video/av8729878,7066
【纪录片】脚下的英国 2【双语特效字幕】【纪录片之家科技控】,https://www.bilibili.com/video/av11520644,6970
【纪录片】十万镑建房之装修诀窍 第四集【720p】【双语特效字幕】【纪录片之家字幕组】,https://www.bilibili.com/video/av9900969,6954
【纪录片】尤瓦尔·赫拉利教授在世界经济论坛上谈人类未来何去何从【双语特效字幕】【纪录片之家科技控】,https://www.bilibili.com/video/av24370722,6940
【纪录片】 自然世界 - 21世纪大猫 豹【双语特效字幕】【纪录片之家字幕组】,https://www.bilibili.com/video/av21204316,6904
【纪录片】蜜蜂的奇迹 第四集【720p】【双语特效字幕】【纪录片之家爱自然】,https://www.bilibili.com/video/av16068120,6872
【WFP】寒冬过后【720p】【双语特效字幕】【纪录片之家爱自然】,https://www.bilibili.com/video/av21348225,6858
【纪录片】丝路手工艺 第一集 织工【双语字幕】【纪录片之家字幕组】,https://www.bilibili.com/video/av4583416,6848
【Getty Images TV】自然惊悚系列短片【中文特效字幕】【纪录片之家爱自然】,https://www.bilibili.com/video/av27379451,6827
【SKY】微型猛兽 第六集【双语特效字幕】【纪录片之家字幕组】,https://www.bilibili.com/video/av7844296,6813
【国家地理】血腥伦敦塔 第三集 丑闻【双语字幕】【纪录片之家字幕组】,https://www.bilibili.com/video/av4925804,6806
【探索频道】昆虫王国 之 神秘的蝎子【双语字幕】【纪录片之家字幕组】,https://www.bilibili.com/video/av5304284,6678
【探索频道】机器大拆解之园林修剪器 喷洒器和摄像机镜头【720p】【双语特效字幕】【纪录片之家科技控】,https://www.bilibili.com/video/av14330343,6660
【纪录片】你知道吗第一集.仓鼠滚轮和昆虫旅馆【720p】【双语特效字幕】【纪录片之家字幕组】,https://www.bilibili.com/video/av6271211,6651
【纪录片】十万镑建房之装修诀窍 第六集【720p】【双语特效字幕】【纪录片之家字幕组】,https://www.bilibili.com/video/av11552230,6626
【纪录片】俄罗斯 - 老虎 熊和火山的领域【双语特效字幕】【纪录片之家爱自然】,https://www.bilibili.com/video/av20677630,6558
【Great Big Story】他们的精彩故事 第一弹【中文特效字幕】【纪录片之家字幕组】,https://www.bilibili.com/video/av27749697,6533
【纪录片】宠物岛 5/6【双语特效字幕】【纪录片之家字幕组】,https://www.bilibili.com/video/av14181396,6521
【历史频道】死亡面具【双语特效字幕】【纪录片之家字幕组】,https://www.bilibili.com/video/av28885965,6473
【历史频道】圣殿骑士团的海盗宝藏 第二集【双语特效字幕】【纪录片之家字幕组】,https://www.bilibili.com/video/av6562589,6464
【纪录片】部落 猛兽和我 第二集【双语字幕】【纪录片之家字幕组】,https://www.bilibili.com/video/av4553222,6452
【纪录片】艾伦的花园秘密 18世纪【双语字幕】【纪录片之家字幕组】,https://www.bilibili.com/video/av4572615,6413
【SK Films】蝴蝶飞舞【1080p】【双语特效字幕】【纪录片之家爱自然】,https://www.bilibili.com/video/av19343731,6382
【纪录片】圣经捕手 第二集【720p】【双语特效字幕】【纪录片之家字幕组】,https://www.bilibili.com/video/av9112592,6365
【探索频道】昆虫王国 之 捕虫之玄奥【双语字幕】【纪录片之家字幕组】,https://www.bilibili.com/video/av5250171,6364
【纪录片】十万镑建房之装修诀窍 第五集【720p】【双语特效字幕】【纪录片之家字幕组】,https://www.bilibili.com/video/av10788298,6335
【纪录片】你知道吗 第十一集 爆米花和意面【双语特效字幕】【纪录片之家科技控】,https://www.bilibili.com/video/av24085495,6318
【国家地理】野性印度的秘密 第二集【双语特效字幕】【纪录片之家爱自然】,https://www.bilibili.com/video/av10639771,6258
【纪录片】非凡收藏家第三集【720p】【双语特效字幕】【纪录片之家字幕组】,https://www.bilibili.com/video/av5672490,6232
【探索频道】变异星球第三集巴西大草原【1080p】【双语特效字幕】【纪录片之家爱自然】,https://www.bilibili.com/video/av10770664,6189
【探索频道】变异星球第五集马达加斯加【1080p】【双语特效字幕】【纪录片之家爱自然】,https://www.bilibili.com/video/av14265890,6128
【Power Pictures】阿尔卑斯 欧陆天堂【双语字幕】【纪录片之家字幕组】,https://www.bilibili.com/video/av4791791,6098
【PBS 自然】安第斯山脉 龙脊【双语字幕】【纪录片之家字幕组】,https://www.bilibili.com/video/av4485542,6053
【纪录片】印加 云之舞者 1【720p】【双语特效字幕】【纪录片之家字幕组】,https://www.bilibili.com/video/av21351070,5985
【国家地理】北欧野生风情录第二集挑战【双语特效字幕】【纪录片之家字幕组】,https://www.bilibili.com/video/av5466206,5940
【史密尼森】水下地狱-二战潜艇战 第五集 驱逐舰杀手【双语特效字幕】【纪录片之家字幕组】,https://www.bilibili.com/video/av24170004,5912
【Ch5】 克里斯·塔兰特的圣诞特快之旅【双语特效字幕】【纪录片之家字幕组】,https://www.bilibili.com/video/av17525148,5831
【纪录片】你知道吗 第十集 水滑梯和冰淇淋蛋筒【720p】,https://www.bilibili.com/video/av17724789,5824
【国家地理】野性印度的秘密 第三集【双语特效字幕】【纪录片之家爱自然】,https://www.bilibili.com/video/av12556046,5810
【Star Media】罗曼诺夫王朝 2【双语特效字幕】【纪录片之家字幕组】,https://www.bilibili.com/video/av27909423,5793
【史密森尼】圣地 爱尔兰【双语特效字幕】【纪录片之家字幕组】,https://www.bilibili.com/video/av22067784,5789
NG 野性黄石 下集  酷暑王国 双语字幕 纪录片之家字幕组,https://www.bilibili.com/video/av4190207,5758
【纪录片】蜻蜓 【双语特效字幕】【纪录片之家爱自然】,https://www.bilibili.com/video/av21898947,5711
【纪录片】非凡收藏家第五集【720p】【双语特效字幕】【纪录片之家字幕组】,https://www.bilibili.com/video/av5858116,5695
【BSKYB】罗斯·卡姆普的利比亚之行【双语特效字幕】【纪录片之家字幕组】,https://www.bilibili.com/video/av23416599,5610
【纪录片】非凡收藏家第四集【720p】【双语特效字幕】【纪录片之家字幕组】,https://www.bilibili.com/video/av5721916,5585
【探索频道】虎鲨滩【双语字幕】【纪录片之家字幕组】,https://www.bilibili.com/video/av5197357,5495
【纪录片】齐普赛的隐秘宝藏【720p】【双语特效字幕】【纪录片之家字幕组3】,https://www.bilibili.com/video/av6392731,5421
【国家地理】 蛮野之疆 1  花豹之岩【1080p】【双语特效字幕】【纪录片之家爱自然】,https://www.bilibili.com/video/av25642437,5397
【Doclights】 野性加拉帕戈斯 1【1080p】【双语特效字幕】【纪录片之家爱自然】,https://www.bilibili.com/video/av25244382,5305
【探索频道】昆虫王国 之 沙漠中的生命【双语字幕】【纪录片之家字幕组】,https://www.bilibili.com/video/av5712597,5226
【纪录片】断尾虎的故事【双语特效字幕】【纪录片之家爱自然】,https://www.bilibili.com/video/av20463532,5157
【纪录片】我的刚果【双语特效字幕】【纪录片之家爱自然】,https://www.bilibili.com/video/av11106016,5071
【纪录片】经典唱片 黑色安息日之《偏执狂》【双语特效字幕】  专业音频出品 【纪录片之家字幕组译制】,https://www.bilibili.com/video/av4135804,5071
【纪录片】你知道吗 第四集 垃圾车和报纸【720p】【双语特效字幕】【纪录片之家字幕组】,https://www.bilibili.com/video/av7550511,5041
【CH4】未报到的世界 之 被遗忘的大屠杀幸存者【双语字幕】【纪录片之家字幕组】,https://www.bilibili.com/video/av5096750,4985
【纪录片】你知道吗 第九集 热水和彩条牙膏【720p】【双语特效字幕】【纪录片之家科技控】,https://www.bilibili.com/video/av11146709,4956
【纪录片】你知道吗 第二十四集 拉链和网印T恤【720p】【双语特效字幕】【纪录片之家科技控】,https://www.bilibili.com/video/av26630527,4893
【探索频道】机器大拆解之割草机 挂锁和弹球机【720p】【双语特效字幕】【纪录片之家科技控】,https://www.bilibili.com/video/av17846381,4660
【国家地理】北欧野生风情录第三集海岸【720p】【双语特效字幕】【纪录片之家字幕组】,https://www.bilibili.com/video/av5527688,4614
【纪录片】非凡收藏家第六集【720p】【双语特效字幕】【纪录片之家字幕组】,https://www.bilibili.com/video/av6249416,4482
【纪录片】艾伦的花园秘密 十九世纪【双语特效字幕】【纪录片之家字幕组】,https://www.bilibili.com/video/av4810128,4449
【巴克罗夫特】太空看地球 2012-2016【中文特效字幕】【纪录片之家科技控】,https://www.bilibili.com/video/av28392032,4399
【纪录片】黑猩猩 【1080p】【双语特效字幕】【纪录片之家爱自然】,https://www.bilibili.com/video/av20899967,4391
【纪录片】你知道吗 第十二集 直升机旋翼和三轮车【720p】,https://www.bilibili.com/video/av18799346,4355
【国家地理】塞伦盖蒂的流浪者1 【1080p】【双语特效字幕】【纪录片之家爱自然】,https://www.bilibili.com/video/av26050137,4227
【Doclights】 野性加拉帕戈斯 2【1080p】【双语特效字幕】【纪录片之家爱自然】,https://www.bilibili.com/video/av26452850,4203
【纪录片】生命博物馆 第二集 挖出来的过去【双语特效字幕】【纪录片之家字幕组】,https://www.bilibili.com/video/av4838193,4181
【探索频道】昆虫王国 之 水生昆虫【双语字幕】【纪录片之家字幕组】,https://www.bilibili.com/video/av6593696,4156
【Ch4】 运河之旅 之 利兹-利物浦运河【720p】【双语特效字幕】【纪录片之家字幕组】,https://www.bilibili.com/video/av18428158,4155
【史密森尼】美国国家公园百年纪念【720p】【双语特效字幕】【纪录片之家爱自然】,https://www.bilibili.com/video/av13696888,4074
【纪录片】皇家检控署检控官 第二集 证据【双语特效字幕】【纪录片之家字幕组】,https://www.bilibili.com/video/av25118320,4013
【Sky频道】与大卫·爱登堡畅游植物王国幕后花絮【720p】【双语特效字幕】【纪录片之家字幕组】,https://www.bilibili.com/video/av5945600,3912
【探索频道】昆虫王国 之 昆虫商品【双语字幕】【纪录片之家字幕组】,https://www.bilibili.com/video/av6264619,3901
【纪录片】神秘的水-时间开始的地方.澳大利亚【720p】【双语特效字幕】【纪录片之家字幕组】,https://www.bilibili.com/video/av6237611,3892
【探索频道】昆虫王国 之 时光旅行者【双语字幕】【纪录片之家字幕组】,https://www.bilibili.com/video/av7980875,3875
【国家地理】 蛮野之疆 2 群狮之母【1080p】【双语特效字幕】【纪录片之家爱自然】,https://www.bilibili.com/video/av28146290,3802
【历史频道】恐龙探秘 3 杀手团伙【双语特效字幕】【纪录片之家爱自然】,https://www.bilibili.com/video/av24860968,3787
【纪录片】部落 猛兽和我 第三集【双语字幕】【纪录片之家字幕组】,https://www.bilibili.com/video/av6298810,3785
 【探索频道】昆虫王国 之 织工岛【双语字幕】【纪录片之家字幕组】,https://www.bilibili.com/video/av5987602,3770
【纪录片】 印加 云之舞者 2 【双语特效字幕】【纪录片之家字幕组】,https://www.bilibili.com/video/av24726141,3761
【历史频道】恐龙探秘 4 终极血战【双语特效字幕】【纪录片之家爱自然】,https://www.bilibili.com/video/av26892766,3754
【纪录片】你知道吗 第十七集 钢琴和鼓【双语特效字幕】【纪录片之家科技控】,https://www.bilibili.com/video/av20078619,3747
【纪录片之家字幕组】【进入野生骡鹿的世界】【双语特效】【PBS 自然】,https://www.bilibili.com/video/av3740632,3742
【探索频道】昆虫王国 之 化装舞会【双语字幕】【纪录片之家字幕组】,https://www.bilibili.com/video/av6656424,3720
【纪录片】皇家检控署检控官 第三集 审判【双语特效字幕】【纪录片之家字幕组】,https://www.bilibili.com/video/av25917433,3699
【纪录片】书迷 之 马比诺吉昂【中英特效字幕】【纪录片之家字幕组】,https://www.bilibili.com/video/av8583255,3660
【纪录片】大卫·鲍威关键的五年【双语特效字幕】【纪录片之家字幕组】,https://www.bilibili.com/video/av21068426,3616
【纪录片】你知道吗第二集.消防水龙和反光带【720p】【双语特效字幕】【纪录片之家字幕组】,https://www.bilibili.com/video/av6631480,3613
【纪录片】你知道吗 第十八集 巴士踏板和道路【双语特效字幕】【纪录片之家科技控】,https://www.bilibili.com/video/av21346993,3506
【纪录片】 鹰与心的追寻 新篇章 【双语特效字幕】【纪录片之家爱自然】,https://www.bilibili.com/video/av22163023,3410
【纪录片】你知道吗 第六集 猫洞和羊毛帽子【720p】【双语特效字幕】【纪录片之家科技控】,https://www.bilibili.com/video/av8648099,3408
【探索频道】昆虫王国 之 大联盟【双语字幕】【纪录片之家字幕组】,https://www.bilibili.com/video/av6363315,3341
【ITV】里克·维克曼探寻维瓦尔第《四季》【720p】【双语特效字幕】【纪录片之家字幕组】,https://www.bilibili.com/video/av6542494,3161
【纪录片】你知道吗 第十四集 旋转马车和蜡笔【720p】【双语特效字幕】【纪录片之家科技控】,https://www.bilibili.com/video/av12856861,3097
【纪录片】埃可 - 让人难忘的大象【双语特效字幕】【纪录片之家字幕组】,https://www.bilibili.com/video/av6527888,3000
【纪录片】花引蜂蝶 第三集【双语特效字幕】【纪录片之家爱自然】,https://www.bilibili.com/video/av8666418,2851
【纪录片】英国体彩烧红里约奥运【双语特效字幕】【纪录片之家字幕组】,https://www.bilibili.com/video/av5913756,2786
【纪录片】狂飙人生之约翰·保尔【双语特效字幕】【纪录片之家字幕组】,https://www.bilibili.com/video/av4697046,2769
【自然世界】与驼鹿家庭同行【1080p】【双语特效字幕】【纪录片之家字幕组】,https://www.bilibili.com/video/av5589686,2744
【纪录片】奇妙的世界【双语特效字幕】【纪录片之家爱自然】,https://www.bilibili.com/video/av29054562,2702
【纪录片】花引蜂蝶 第二集【双语特效字幕】【纪录片之家字幕组】,https://www.bilibili.com/video/av6665649,2544
【探索频道】昆虫王国 之 昆虫交响乐【双语字幕】【纪录片之家字幕组】,https://www.bilibili.com/video/av5812822,2458
【纪录片】经典唱片 卢·里德的《变压器》 【双语特效字幕】【纪录片之家字幕组】,https://www.bilibili.com/video/av20390120,1824
【经典唱片】 埃尔顿·约翰的“再见 黄砖路”【双语特效字幕】【纪录片之家字幕组】,https://www.bilibili.com/video/av23895602,1554
【纪录片】艺术爱好者指南 之 巴塞罗那【720p】【双语特效字幕】【纪录片之家字幕组】,https://www.bilibili.com/video/av16124289,0
【纪录片】儿童书迷 之 水孩子【1080p】【双语特效字幕】【纪录片之家字幕组】,https://www.bilibili.com/video/av14570246,0
【纪录片】自然世界 之 小猎豹快长大【720p】【双语特效字幕】【纪录片之家爱自然】,https://www.bilibili.com/video/av13776770,0
【纪录片】走进工厂 之 薯片【720p】【双语特效字幕】【纪录片之家科技控】,https://www.bilibili.com/video/av13737612,0
【纪录片】蜜蜂的奇迹 第二集【720p】【双语特效字幕】【纪录片之家爱自然】,https://www.bilibili.com/video/av13541035,0
【纪录片】儿童书迷 之 五个孩子和沙精【1080p】【中英特效字幕】【纪录片之家字幕组】,https://www.bilibili.com/video/av13498126,0
【纪录片】三色艺术史 之 白色【双语特效字幕】【纪录片之家字幕组】,https://www.bilibili.com/video/av13458718,0
【纪录片】蜜蜂的奇迹 第一集【720p】【双语特效字幕】【纪录片之家爱自然】,https://www.bilibili.com/video/av13015498,0
【纪录片】书迷 之 弗兰肯斯坦【中英特效字幕】【纪录片之家字幕组】,https://www.bilibili.com/video/av12778486,0
【纪录片】卡拉扬的魔力与神话【双语特效字幕】【纪录片之家字幕组】,https://www.bilibili.com/video/av12704693,0
【纪录片】走进圣诞工厂【双语特效字幕】,https://www.bilibili.com/video/av12666689,0
【纪录片】隐秘王国 第三集 【1080p】【双语特效字幕】【纪录片之家爱自然】,https://www.bilibili.com/video/av11585618,0
【纪录片】解密《贝多芬第五交响曲》【双语特效字幕】【纪录片之家字幕组】,https://www.bilibili.com/video/av10658316,0
【纪录片】你知道吗 第八集 血压仪和固定模【720p】【双语特效字幕】【纪录片之家科技控】,https://www.bilibili.com/video/av10629087,0
【纪录片】书迷 之 简·爱【中英特效字幕】【纪录片之家字幕组】,https://www.bilibili.com/video/av9985887,0
【纪录片】隐秘王国 第一集 【1080p】【双语特效字幕】【纪录片之家爱自然】,https://www.bilibili.com/video/av9856225,0
【纪录片】你知道吗 第七集 小船和热气球【720p】【双语特效字幕】【纪录片之家科技控】,https://www.bilibili.com/video/av9826037,0
【纪录片】骑士与背叛 百年战争 第一集【双语特效字幕】【纪录片之家字幕组】,https://www.bilibili.com/video/av9741185,0
【纪录片】艺术之夜 之 迈克尔·佩林会见简·莫里斯【双语特效字幕】【纪录片之家字幕组】,https://www.bilibili.com/video/av9032583,0
【纪录片】你知道吗 第16集 锁 钥匙和玻璃【双语特效字幕】【纪录片之家科技控】,https://www.bilibili.com/video/av8497301,0
【纪录片】自然世界 之 亚马逊大水獭【双语特效字幕】【纪录片之家爱自然】,https://www.bilibili.com/video/av8135375,0
【纪录片】你知道吗 第五集 自行车和网球【720p】【双语特效字幕】【纪录片之家字幕组】,https://www.bilibili.com/video/av7927970,0
【纪录片】三色艺术史 之 金色【双语特效字幕】【纪录片之家字幕组】,https://www.bilibili.com/video/av7418067,0
【纪录片】镜头下的勃朗特姐妹【720p】【双语特效字幕】【纪录片之家字幕组】,https://www.bilibili.com/video/av6725069,0
【纪录片】花引蜂蝶 第一集【双语特效字幕】【纪录片之家字幕组】,https://www.bilibili.com/video/av6511467,0
【探索频道】惊天工程 之 世界最大水坝 三峡工程【双语字幕】【纪录片之家字幕组】,https://www.bilibili.com/video/av4776486,0
CBC 喷火者 - 特朗普的崛起与怒火 中英字幕 纪录片之家字幕组,https://www.bilibili.com/video/av4253677,0
【纪录片】波提切利的维纳斯 【双语特效字幕】 【纪录片之家字幕组】,https://www.bilibili.com/video/av4173133,0
【纪录片】【古希腊瑰宝 2 古典革命】【双语特效字幕】【纪录片之家字幕组】,https://www.bilibili.com/video/av4151806,0
